INTV_QRT,INTV_MON,ACPTCHLD,REJ_PER,REJ_FAM,ACPT_PER,ACPT_FAM,NON_INTV,RECTYPE,SRVY_YR,LIVQRT_P,HHX,REGION,WTIA_HH,WTFA_HH,PSTRAT,PPSU
4,12,2,0,0,4,1,,10,2018,1,048505,1,3977.5,6187,110,66
4,10,0,0,0,2,1,,10,2018,1,048507,4,3744,8736,123,33
4,11,,,,,,1,10,2018,1,048508,4,4691.5,0,151,8
4,10,0,0,0,2,1,,10,2018,1,048509,4,4978.5,9584,100,58
4,12,,,,,,1,10,2018,1,048510,3,3753.5,0,122,3
4,10,0,0,0,2,1,,10,2018,1,048511,3,4304.1,6887,102,1
4,12,0,0,0,3,1,,10,2018,1,048512,3,4039.5,6410,142,9
4,10,0,2,2,1,1,,10,2018,1,048513,3,3955.8,5519,142,22
4,10,0,0,0,2,1,,10,2018,1,048514,3,4310,6299,126,35
4,10,,,,,,2,10,2018,1,048515,2,4023.2,0,133,2
4,10,0,0,0,2,1,,10,2018,1,048516,4,4248.3,5498,138,89
4,11,0,0,0,2,1,,10,2018,1,048517,3,4391.7,5368,106,35
4,10,0,0,0,3,1,,10,2018,1,048518,2,4521.4,6029,137,26
4,12,0,0,0,2,1,,10,2018,1,048519,2,1660.9,2547,147,74
4,10,,,,,,2,10,2018,1,048520,3,3955.8,0,136,21
4,10,0,0,0,1,1,,10,2018,1,048521,4,4654.1,6358,151,7
4,11,,,,,,2,10,2018,1,048522,1,4148.2,0,101,2
4,11,1,0,0,3,1,,10,2018,5,048523,3,4273.6,5828,106,34
4,11,2,0,0,4,1,,10,2018,1,048524,1,3626,7704,148,64
4,10,0,0,0,4,1,,10,2018,1,048525,2,4023.2,5578,133,4
4,10,0,0,0,1,1,,10,2018,1,048527,4,4248.3,5098,100,92
4,11,,,,,,1,10,2018,1,048528,3,3851.9,0,136,53
4,12,0,0,0,2,1,,10,2018,1,048529,1,4017.3,7087,124,1
4,11,,,,,,1,10,2018,1,048530,3,3964.5,0,120,8
4,12,,,,,,2,10,2018,1,048531,2,1660.9,0,147,74
4,11,,,,,,2,10,2018,1,048532,4,4252.5,0,123,22
4,12,1,0,0,3,1,,10,2018,1,048533,4,3766.1,5626,113,53
4,12,0,0,0,2,1,,10,2018,1,048534,2,3893.9,5192,127,12
4,10,,,,,,1,10,2018,1,048535,1,3626,0,124,66
4,11,0,0,0,2,1,,10,2018,1,048536,3,4435.7,5645,150,22
4,11,0,0,0,2,1,,10,2018,1,048537,2,4339.8,6944,147,2
4,10,0,0,0,1,1,,10,2018,1,048538,3,4009.4,6792,115,10
4,11,0,0,0,2,1,,10,2018,1,048539,3,3715.3,7431,144,50
4,10,,,,,,1,10,2018,1,048540,3,4367.9,0,139,45
4,10,0,0,0,1,1,,10,2018,1,048541,1,4081,6131,105,62
4,10,0,0,0,2,1,,10,2018,1,048542,2,3712.8,4774,134,22
4,11,,,,,,1,10,2018,1,048543,2,3867.7,0,134,21
4,11,0,0,0,1,1,,10,2018,1,048545,4,4691.5,5278,119,10
4,11,1,0,0,4,1,,10,2018,1,048546,3,4128.1,6192,122,44
4,10,0,0,0,2,2,,10,2018,1,048547,3,4602.2,5369,130,26
4,12,0,0,0,2,1,,10,2018,5,048548,3,3955.2,3955,122,11
4,11,0,0,0,1,1,,10,2018,1,048549,4,4701.8,5038,123,12
4,12,,,,,,1,10,2018,1,048550,2,3845.4,0,107,77
4,11,,,,,,1,10,2018,1,048551,1,1541.5,0,128,27
4,11,1,0,0,3,1,,10,2018,1,048552,3,4606.8,13821,144,8
4,10,,,,,,1,10,2018,1,048553,4,4736.6,0,119,7
4,11,,,,,,2,10,2018,1,048554,1,4193.5,0,110,1
4,10,0,0,0,1,1,,10,2018,1,048555,4,4606.7,7897,143,13
4,11,1,0,0,3,1,,10,2018,1,048556,3,4602.2,5829,135,23
4,12,,,,,,1,10,2018,1,048557,1,3626,0,101,59
4,11,,,,,,1,10,2018,1,048558,2,3841.6,0,118,25
4,12,,,,,,1,10,2018,1,048559,4,4691.5,0,129,6
4,10,,,,,,2,10,2018,1,048560,4,4691.5,0,119,6
4,11,,,,,,1,10,2018,1,048561,3,4417.5,0,150,21
4,11,1,0,0,2,1,,10,2018,1,048563,3,3851.9,6163,132,52
4,11,2,0,0,4,1,,10,2018,1,048565,2,4023.2,8582,137,2
4,10,0,0,0,1,1,,10,2018,1,048566,2,4440.4,8627,117,24
4,12,,,,,,1,10,2018,1,048567,2,1587.9,0,109,92
4,10,1,0,0,3,1,,10,2018,1,048569,3,4435.7,6210,130,22
4,10,0,0,0,1,1,,10,2018,1,048570,4,3766.1,6232,113,52
4,10,0,0,0,1,1,,10,2018,1,048571,1,4080.9,4801,140,63
4,11,0,0,0,1,1,,10,2018,1,048572,2,4434.2,6651,107,109
4,10,0,0,0,2,1,,10,2018,1,048573,3,3753.5,4171,122,1
4,11,,,,,,1,10,2018,1,048574,2,4925,0,107,77
4,11,,,,,,1,10,2018,1,048575,3,4435.7,0,135,25
4,10,1,0,0,3,1,,10,2018,1,048577,3,4659.2,9557,136,50
4,11,0,0,0,1,1,,10,2018,1,048578,2,4139,6208,107,31
4,10,,,,,,2,10,2018,5,048580,4,3744,0,123,34
4,10,0,0,0,2,1,,10,2018,1,048581,4,4691.5,5118,151,9
4,12,2,0,0,3,1,,10,2018,1,048582,3,4435.7,6654,135,25
4,12,1,0,0,3,1,,10,2018,1,048583,1,3626,8218,101,64
4,11,,,,,,2,10,2018,1,048584,2,4023.2,0,117,3
4,12,,,,,,5,10,2018,8,048585,1,1503.8,0,112,35
4,12,,,,,,1,10,2018,1,048586,1,3626,0,124,62
4,10,,,,,,1,10,2018,1,048587,1,4703.4,0,116,18
4,11,1,0,0,4,1,,10,2018,1,048588,2,3868,8703,146,21
4,12,0,0,0,1,1,,10,2018,1,048589,3,4790.2,5226,149,56
4,10,2,0,0,4,1,,10,2018,1,048592,3,3848.1,5131,139,51
4,11,,,,,,1,10,2018,1,048593,1,4703.4,0,125,19
4,11,0,0,0,2,1,,10,2018,1,048596,3,5099.9,7367,126,34
4,11,,,,,,5,10,2018,1,048597,1,4001.5,0,124,63
4,10,,,,,,1,10,2018,1,048599,2,4339.8,0,147,2
4,10,0,0,0,1,1,,10,2018,1,048600,3,4405.2,8810,130,2
4,10,1,0,0,3,1,,10,2018,1,048601,2,3862.1,6115,131,33
4,11,,,,,,5,10,2018,1,048603,4,3564.1,0,114,23
4,12,,,,,,2,10,2018,1,048605,4,4759.4,0,151,3
4,10,0,0,0,2,1,,10,2018,1,048607,2,4139,6208,107,31
4,10,0,0,0,2,1,,10,2018,1,048608,3,4009.4,8491,115,11
4,10,,,,,,5,10,2018,1,048609,1,4081,0,105,58
4,10,1,0,0,3,1,,10,2018,1,048611,2,4563.5,5968,147,1
4,12,,,,,,1,10,2018,1,048613,3,4364.8,0,122,46
4,11,,,,,,1,10,2018,1,048614,1,3626,0,148,59
4,12,0,0,0,1,1,,10,2018,1,048615,3,3753.5,6881,122,3
4,10,,,,,,1,10,2018,1,048617,3,4495.6,0,141,21
4,10,0,0,0,2,1,,10,2018,1,048618,1,4193.5,12580,110,1
4,10,0,0,0,2,1,,10,2018,1,048620,3,4367.9,7765,139,45
4,12,,,,,,5,10,2018,1,048622,1,4017.3,0,124,3
4,12,0,0,0,1,1,,10,2018,5,048623,2,3862.1,6973,133,32
4,10,0,0,0,1,1,,10,2018,1,048624,4,3244.1,4866,138,128
4,12,0,0,0,1,1,,10,2018,1,048625,4,4668.3,7780,119,4
4,12,2,0,0,7,1,,10,2018,1,048626,4,4691.5,6451,119,3
4,10,,,,,,1,10,2018,1,048627,2,3908.2,0,131,32
4,12,5,0,0,8,1,,10,2018,1,048628,4,4462.1,5949,129,1
4,12,,,,,,1,10,2018,1,048629,3,4511.6,0,102,38
4,11,4,0,0,6,1,,10,2018,1,048630,2,3908.1,7165,117,35
4,10,0,0,0,1,1,,10,2018,1,048631,4,4691.5,7037,151,2
4,10,,,,,,1,10,2018,1,048634,2,4236.1,0,109,1
4,11,0,0,0,2,1,,10,2018,1,048635,2,3719.3,5579,146,8
4,10,0,0,0,4,1,,10,2018,1,048636,3,3851.9,6420,120,53
4,10,,,,,,1,10,2018,98,048637,2,4166.9,0,109,38
4,12,,,,,,2,10,2018,1,048638,3,4039.2,0,121,8
4,12,2,0,0,4,1,,10,2018,1,048639,1,2951,4561,112,22
4,12,0,0,0,2,1,,10,2018,1,048640,2,3936.5,5368,146,28
4,12,0,0,0,2,1,,10,2018,1,048641,3,3997,5995,144,62
4,10,0,0,0,3,1,,10,2018,1,048642,4,4736.6,6923,151,4
4,11,4,0,0,5,1,,10,2018,1,048643,3,4039.5,5556,121,5
4,10,,,,,,1,10,2018,98,048644,4,4759.4,0,113,2
4,10,,,,,,2,10,2018,1,048645,2,4139,0,107,34
4,10,2,0,0,4,1,,10,2018,1,048647,1,4013.3,6689,116,3
4,10,0,0,0,1,1,,10,2018,1,048648,2,3982.8,4552,109,37
4,11,2,0,0,3,1,,10,2018,1,048649,3,4387.4,6337,102,2
4,10,2,0,0,4,1,,10,2018,1,048650,2,1587.9,4764,109,92
4,12,,,,,,1,10,2018,1,048651,4,4319.2,0,108,61
4,10,0,0,0,1,1,,10,2018,1,048653,1,4081,7025,140,62
4,10,,,,,,1,10,2018,1,048654,2,3719.3,0,146,8
4,10,0,0,0,1,1,,10,2018,1,048655,2,3850.7,4901,118,26
4,10,0,0,0,1,1,,10,2018,1,048656,2,4143,9693,131,3
4,11,0,0,0,1,1,,10,2018,1,048657,2,4236.1,5507,109,1
4,10,3,0,0,7,1,,10,2018,1,048658,3,4115.1,5761,149,54
4,10,,,,,,1,10,2018,1,048659,3,4775.5,0,139,24
4,10,,,,,,1,10,2018,1,048660,4,4788.4,0,111,12
4,11,,,,,,2,10,2018,1,048661,4,1034.8,0,114,99
4,11,,,,,,1,10,2018,1,048664,2,3868,0,146,21
4,12,,,,,,5,10,2018,1,048665,4,4462.1,0,119,8
4,11,,,,,,1,10,2018,1,048666,3,3746,0,144,7
4,11,,,,,,2,10,2018,1,048667,2,3995.4,0,134,31
4,10,1,0,0,3,1,,10,2018,1,048668,2,3693.5,3694,134,7
4,11,0,0,0,2,1,,10,2018,1,048669,2,4023.2,8582,131,1
4,11,0,0,0,1,1,,10,2018,1,048670,4,5463.4,8195,108,91
4,10,,,,,,1,10,2018,5,048671,3,4511.1,0,102,43
4,11,0,0,0,2,1,,10,2018,1,048672,4,4646.8,6970,129,9
4,11,4,0,0,6,1,,10,2018,1,048674,3,5076.7,5077,102,1
4,11,0,0,0,2,1,,10,2018,1,048675,3,4273.6,5828,106,34
4,10,,,,,,1,10,2018,1,048678,3,3997,0,144,62
4,11,0,0,0,1,1,,10,2018,1,048679,3,4278.6,6732,145,7
4,11,0,0,0,2,1,,10,2018,1,048680,4,4654.1,6040,113,10
4,11,0,0,0,1,1,,10,2018,1,048681,1,3703.6,5926,105,1
4,11,0,0,0,2,1,,10,2018,1,048682,3,4417.5,7835,130,23
4,10,0,0,0,2,1,,10,2018,1,048683,2,4460.9,5678,118,16
4,10,,,,,,1,10,2018,1,048684,4,4462.1,0,113,5
4,10,0,0,0,2,1,,10,2018,1,048685,1,4220.2,7235,148,3
4,11,1,0,0,3,1,,10,2018,1,048687,1,3769.5,5026,140,3
4,11,0,0,0,2,1,,10,2018,1,048688,3,4582.4,6508,104,47
4,10,1,0,0,3,1,,10,2018,1,048689,1,4702,8816,148,101
4,11,3,0,0,5,1,,10,2018,1,048691,1,4075.1,6520,140,65
4,10,0,0,0,2,1,,10,2018,1,048693,2,3684.9,6141,109,55
4,10,0,0,0,3,1,,10,2018,1,048694,3,4115.1,4527,149,55
4,12,0,0,0,2,1,,10,2018,1,048695,2,3812.4,8896,107,74
4,11,,,,,,2,10,2018,1,048696,2,4023.2,0,117,3
4,11,,,,,,1,10,2018,1,048697,3,4417.5,0,135,21
4,11,0,0,0,1,1,,10,2018,1,048698,4,4490.3,5987,143,11
4,10,0,0,0,2,1,,10,2018,1,048699,2,4143,9693,131,3
4,11,,,,,,1,10,2018,98,048701,3,3746,0,144,9
4,10,,,,,,1,10,2018,1,048702,2,4023.2,0,133,3
4,10,,,,,,1,10,2018,1,048703,1,5305.9,0,148,103
4,11,1,0,0,4,2,,10,2018,1,048704,3,4405.2,8810,130,1
4,11,,,,,,1,10,2018,5,048705,4,4248.9,0,108,2
4,10,2,0,0,3,1,,10,2018,1,048706,4,4462.1,5949,119,5
4,12,0,0,0,1,1,,10,2018,1,048707,2,3719.3,5579,146,8
4,12,0,0,0,1,1,,10,2018,1,048708,3,4115.1,5291,149,58
4,11,2,0,0,4,1,,10,2018,1,048709,4,3766.1,7790,129,51
4,11,,,,,,1,10,2018,1,048712,1,4017.3,0,124,5
4,10,0,0,0,2,1,,10,2018,1,048714,3,4364.8,13094,122,46
4,12,,,,,,3,10,2018,1,048716,1,4017.3,0,124,3
4,12,,,,,,1,10,2018,1,048717,3,3964.5,0,121,6
4,11,0,0,0,2,1,,10,2018,1,048718,2,3708.8,8654,109,56
4,12,0,0,0,1,1,,10,2018,1,048719,2,4185.7,5980,118,1
4,11,0,0,0,1,1,,10,2018,1,048720,4,4646.8,6970,129,9
4,11,0,0,0,3,1,,10,2018,1,048721,3,3715.3,7431,144,50
4,10,,,,,,1,10,2018,1,048723,4,2310.3,0,123,16
4,12,0,0,0,2,1,,10,2018,1,048724,3,4495.6,5780,141,21
4,10,,,,,,1,10,2018,1,048725,1,4017.3,0,148,2
4,12,0,0,0,2,1,,10,2018,1,048726,1,3977.5,4339,101,62
4,10,0,0,0,2,1,,10,2018,1,048727,1,4780.2,7170,125,14
4,11,0,0,0,2,1,,10,2018,1,048728,4,4691.5,6451,119,3
4,11,,,,,,1,10,2018,1,048729,2,4440.4,0,133,23
4,11,0,0,0,2,1,,10,2018,1,048730,3,4476.2,8281,115,20
4,11,1,0,0,4,1,,10,2018,1,048731,4,4462.1,6941,119,8
4,10,0,0,0,2,1,,10,2018,1,048733,2,1587.9,4764,109,92
4,12,0,0,0,1,1,,10,2018,1,048734,4,4668.3,6069,129,2
4,12,0,0,0,2,1,,10,2018,1,048735,1,3626,7704,148,64
4,12,0,0,0,2,1,,10,2018,1,048737,3,3856.9,5610,122,13
4,11,0,0,0,2,1,,10,2018,1,048738,1,4658.7,8153,148,102
4,12,0,0,0,1,1,,10,2018,1,048739,3,3746,6422,144,7
4,12,0,0,0,1,1,,10,2018,1,048740,3,4435.7,5242,141,25
4,11,0,0,0,1,1,,10,2018,1,048741,3,4231.3,5501,103,20
4,12,0,0,0,2,1,,10,2018,1,048743,3,4387.4,6337,102,2
4,10,0,0,0,3,1,,10,2018,1,048744,3,4273.6,5828,106,34
4,12,0,0,0,1,1,,10,2018,1,048745,1,2951,4561,112,22
4,10,0,0,0,2,1,,10,2018,1,048746,3,4371.4,5100,120,46
4,11,0,0,0,1,1,,10,2018,1,048747,4,4654.1,6040,113,10
4,11,,,,,,2,10,2018,1,048748,3,4207,0,115,24
4,10,0,0,0,1,1,,10,2018,1,048749,4,3766.1,5286,151,51
4,11,2,0,0,4,1,,10,2018,1,048750,2,3712.8,4774,134,22
4,12,0,0,0,1,1,,10,2018,1,048752,3,4511.6,13535,102,38
4,12,,,,,,1,10,2018,1,048753,1,1729.5,0,105,150
4,10,3,0,0,5,1,,10,2018,1,048754,4,3766.1,5356,119,52
4,11,,,,,,2,10,2018,1,048755,3,4602.2,0,135,23
4,11,,,,,,1,10,2018,1,048756,2,4049.5,0,131,35
4,10,,,,,,1,10,2018,1,048757,1,4013.3,0,116,2
4,10,1,0,0,3,1,,10,2018,1,048758,4,4691.5,6451,119,3
4,11,0,0,0,5,1,,10,2018,1,048760,4,4654.1,7749,119,2
4,11,0,0,0,3,1,,10,2018,1,048762,3,3955.8,8490,145,23
4,10,0,0,0,2,1,,10,2018,1,048764,4,1034.8,1656,114,99
4,12,0,0,0,2,1,,10,2018,1,048766,1,3626,6163,124,67
4,12,,,,,,1,10,2018,1,048768,1,1729.5,0,105,150
4,12,0,0,0,2,1,,10,2018,1,048769,2,3879.6,5173,146,27
4,10,,,,,,1,10,2018,1,048770,3,3964.5,0,121,6
4,12,0,0,0,2,1,,10,2018,1,048771,3,4286.5,8097,102,39
4,12,,,,,,2,10,2018,1,048772,1,3626,0,110,62
4,11,2,0,0,5,1,,10,2018,1,048773,2,3845.4,6085,107,75
4,10,,,,,,2,10,2018,1,048774,1,4017.3,0,124,2
4,12,1,0,0,5,1,,10,2018,1,048775,3,4582.4,6508,104,47
4,11,0,0,0,2,1,,10,2018,1,048776,3,3955.8,6898,104,23
4,10,0,0,0,2,1,,10,2018,1,048777,2,3936.5,5368,146,28
4,11,,,,,,1,10,2018,1,048778,3,3890.1,0,104,54
4,11,,,,,,1,10,2018,1,048779,1,3769.5,0,140,3
4,12,0,0,0,1,1,,10,2018,8,048780,2,4237.7,8475,109,73
4,11,2,0,0,4,1,,10,2018,1,048781,2,3896.2,4383,146,20
4,10,0,0,0,3,1,,10,2018,1,048782,4,4654.1,6358,151,7
4,11,3,0,0,5,1,,10,2018,1,048783,1,4080.9,4801,140,63
4,10,3,0,0,4,1,,10,2018,1,048784,3,4405.2,8810,130,1
4,12,,,,,,1,10,2018,1,048785,3,3955.8,0,136,21
4,11,3,0,0,5,1,,10,2018,1,048786,4,3244.1,4055,138,127
4,12,0,0,0,1,1,,10,2018,1,048787,3,4134.3,10336,122,2
4,10,,,,,,1,10,2018,1,048788,4,4691.5,0,119,6
4,10,0,0,0,2,1,,10,2018,1,048789,3,4435.7,5766,150,25
4,11,,,,,,1,10,2018,1,048790,3,4278.6,0,142,7
4,12,,,,,,1,10,2018,1,048791,3,4165.3,0,103,3
4,12,0,0,0,1,1,,10,2018,1,048792,1,4075.1,6520,140,65
4,10,1,0,0,2,1,,10,2018,1,048793,3,4367.9,7765,139,45
4,10,0,0,0,3,1,,10,2018,1,048794,2,4023.2,4291,131,4
4,10,0,0,0,2,1,,10,2018,5,048796,3,4039.5,6605,121,7
4,10,0,0,0,2,1,,10,2018,1,048797,1,4777.9,5574,125,18
4,12,,,,,,1,10,2018,5,048800,3,4115.1,0,149,54
4,12,,,,,,1,10,2018,1,048801,3,3961,0,149,30
4,12,,,,,,1,10,2018,1,048803,3,3848.1,0,132,53
4,10,,,,,,1,10,2018,7,048805,4,4654.1,0,151,7
4,11,,,,,,1,10,2018,1,048806,2,3963.6,0,133,48
4,10,0,0,0,2,1,,10,2018,1,048808,4,4462.1,5949,129,7
4,10,3,0,0,5,1,,10,2018,1,048809,2,4023.2,7412,133,3
4,10,,,,,,1,10,2018,1,048810,4,3676.1,0,111,47
4,12,1,0,0,3,1,,10,2018,1,048811,4,4082.1,4899,143,45
4,10,,,,,,2,10,2018,1,048812,2,4440.4,0,117,24
4,10,0,0,0,2,1,,10,2018,1,048813,4,4691.5,5362,113,3
4,12,,,,,,1,10,2018,98,048815,4,4736.6,0,119,7
4,12,2,0,0,4,1,,10,2018,1,048816,3,4435.7,5242,141,25
4,10,0,0,0,2,1,,10,2018,1,048817,1,4081,8430,105,58
4,11,,,,,,1,10,2018,1,048818,2,4440.4,0,131,24
4,11,3,0,0,5,1,,10,2018,1,048820,3,3955.8,6175,121,22
4,10,2,0,0,4,1,,10,2018,1,048821,3,4602.2,5625,150,24
4,11,1,0,0,3,1,,10,2018,1,048822,1,4148.2,8296,101,2
4,12,2,0,0,4,1,,10,2018,1,048823,3,4022,8619,139,6
4,10,,,,,,1,10,2018,1,048824,4,4366,0,100,2
4,12,0,0,0,1,1,,10,2018,1,048825,4,4789.1,5747,108,92
4,12,0,0,0,1,1,,10,2018,1,048826,2,4143,9693,131,3
4,10,0,0,0,1,1,,10,2018,1,048827,4,4248.3,5498,138,89
4,10,,,,,,1,10,2018,1,048828,4,5509,0,138,58
4,12,1,0,0,5,1,,10,2018,1,048829,3,3848.1,5328,104,53
4,11,2,0,0,4,1,,10,2018,1,048830,4,4814,5158,143,12
4,10,0,0,0,1,1,,10,2018,1,048831,2,4440.4,6793,117,25
4,11,0,0,0,1,1,,10,2018,1,048832,3,4091.6,10767,136,9
4,10,0,0,0,2,1,,10,2018,1,048833,3,4345.1,6083,102,42
4,10,,,,,,1,10,2018,1,048834,4,4654.1,0,113,10
4,12,,,,,,1,10,2018,1,048835,1,4017.3,0,124,1
4,12,2,0,0,4,1,,10,2018,1,048837,2,4460.9,5678,118,16
4,10,2,0,0,6,1,,10,2018,1,048838,3,4682.6,7804,102,40
4,11,1,0,0,3,1,,10,2018,1,048839,1,4702,5557,124,103
4,11,0,0,0,1,1,,10,2018,1,048840,2,3960.5,4357,118,31
4,12,0,0,0,1,1,,10,2018,1,048841,3,4278.6,6732,145,7
4,12,0,0,0,2,1,,10,2018,1,048842,4,4319.2,6719,108,61
4,12,,,,,,1,10,2018,1,048843,4,4654.1,0,113,4
4,12,1,0,0,3,1,,10,2018,1,048844,3,3848.1,5328,104,53
4,11,0,0,0,1,1,,10,2018,1,048845,3,3717.1,5576,144,10
4,12,0,0,0,2,1,,10,2018,1,048846,2,4049.5,5399,117,37
4,12,0,0,0,1,1,,10,2018,1,048847,4,4691.5,5362,113,3
4,10,0,0,0,1,1,,10,2018,1,048848,3,4174.8,7753,141,10
4,10,4,0,0,6,1,,10,2018,1,048849,2,4185.7,5980,118,1
4,12,0,0,0,3,1,,10,2018,1,048850,3,3851.9,6420,120,53
4,12,3,0,0,6,1,,10,2018,1,048851,4,1034.8,1353,114,100
4,11,0,0,0,2,1,,10,2018,1,048852,4,4736.6,8421,119,7
4,12,,,,,,2,10,2018,1,048853,3,3535.1,0,144,40
4,10,,,,,,1,10,2018,98,048854,3,4039.2,0,139,8
4,10,0,0,0,1,1,,10,2018,1,048855,3,4435.7,6654,135,25
4,11,0,0,0,1,1,,10,2018,1,048856,3,4371.4,5100,120,46
4,12,3,0,0,5,1,,10,2018,1,048857,3,3869.8,11609,142,50
4,12,,,,,,2,10,2018,1,048858,1,1541.5,0,128,28
4,12,3,0,0,5,1,,10,2018,1,048859,2,1788.8,2752,147,75
4,11,,,,,,1,10,2018,1,048860,2,4139,0,107,33
4,11,,,,,,1,10,2018,1,048861,3,4310,0,126,35
4,10,0,0,0,4,3,,10,2018,1,048863,4,4691.5,6135,113,6
4,12,1,0,0,3,1,,10,2018,1,048865,4,2267.6,3401,143,23
4,11,0,0,0,2,1,,10,2018,1,048866,2,4065,4742,133,47
4,11,0,0,0,3,1,,10,2018,1,048867,2,4049.5,7363,117,38
4,10,,,,,,1,10,2018,1,048868,3,3813.7,0,132,49
4,12,0,0,0,3,1,,10,2018,1,048869,1,3626,8218,124,62
4,10,6,0,0,10,1,,10,2018,5,048870,4,4490.3,5987,143,11
4,10,0,0,0,4,1,,10,2018,1,048871,2,4521.4,6029,137,26
4,11,0,0,0,1,1,,10,2018,1,048872,3,3671.6,11015,144,48
4,11,0,0,0,2,1,,10,2018,1,048873,3,4263.8,6396,135,11
4,11,0,0,0,3,1,,10,2018,1,048874,3,4435.7,6654,135,25
4,11,1,0,0,2,1,,10,2018,1,048875,3,4417.5,6512,135,21
4,11,0,0,0,2,1,,10,2018,1,048876,1,3626,7304,101,60
4,12,0,0,0,1,1,,10,2018,1,048877,4,3419.3,4734,143,45
4,10,,,,,,1,10,2018,1,048878,2,1938.1,0,109,92
4,11,1,0,0,3,1,,10,2018,1,048879,3,4174.8,7753,141,10
4,11,,,,,,5,10,2018,1,048880,3,4284.4,0,103,46
4,10,1,0,0,3,1,,10,2018,1,048881,3,4768.1,10234,136,21
4,12,,,,,,2,10,2018,1,048884,3,4775.5,0,139,24
4,11,0,0,0,2,1,,10,2018,1,048885,4,4759.4,6923,113,2
4,10,0,0,0,2,1,,10,2018,5,048886,1,4703.4,6271,116,18
4,12,0,0,0,2,1,,10,2018,1,048887,4,2020.4,5253,114,42
4,11,,,,,,1,10,2018,1,048888,3,4091.6,0,104,8
4,11,4,0,0,6,1,,10,2018,1,048889,2,3908.2,5612,137,37
4,10,1,0,0,2,1,,10,2018,1,048890,3,4174.8,5010,150,9
4,12,0,0,0,1,1,,10,2018,1,048891,4,4248.9,5665,108,1
4,11,0,0,0,1,1,,10,2018,1,048892,4,4636.6,6569,151,1
4,12,1,0,0,2,1,,10,2018,1,048893,3,3753.5,4171,122,1
4,12,0,0,0,1,1,,10,2018,1,048894,4,4691.5,7819,119,6
4,11,,,,,,1,10,2018,5,048895,4,3878.2,0,111,46
4,11,0,0,0,3,1,,10,2018,1,048896,4,4689.1,12895,111,11
4,12,,,,,,1,10,2018,1,048897,3,4263.8,0,130,11
4,10,3,0,0,5,1,,10,2018,1,048898,3,4582.4,6394,145,47
4,10,,,,,,1,10,2018,1,048899,1,3442,0,105,48
4,11,0,0,0,2,1,,10,2018,5,048900,3,4181.7,5576,122,29
4,12,0,0,0,1,1,,10,2018,1,048901,4,5559.4,7413,113,8
4,11,1,0,0,4,1,,10,2018,1,048902,2,3684.9,6141,109,55
4,11,1,0,0,5,1,,10,2018,1,048903,3,3964.5,7097,121,6
4,11,0,0,0,2,1,,10,2018,1,048904,3,3964.5,6083,136,8
4,10,,,,,,2,10,2018,1,048905,3,4039.5,0,121,5
4,12,2,0,0,4,1,,10,2018,1,048906,3,4602.2,5369,130,26
4,11,0,0,0,1,1,,10,2018,1,048907,3,4413.7,4414,141,24
4,12,,,,,,1,10,2018,1,048910,1,4081,0,105,58
4,10,,,,,,1,10,2018,1,048911,1,4001.5,0,148,63
4,10,0,0,0,1,1,,10,2018,1,048912,4,4691.5,7037,151,2
4,10,,,,,,1,10,2018,1,048913,2,3708.8,0,109,56
4,12,0,0,0,2,1,,10,2018,1,048914,3,4602.2,5625,150,24
4,10,0,0,0,2,1,,10,2018,1,048915,2,4434.2,5543,107,110
4,11,0,0,0,1,1,,10,2018,1,048916,1,3977.5,6187,110,66
4,11,0,0,0,3,1,,10,2018,1,048918,4,4248.9,5665,108,1
4,11,,,,,,1,10,2018,1,048919,4,3766.1,0,151,50
4,12,0,0,0,3,1,,10,2018,1,048920,4,4759.4,6923,113,2
4,10,0,0,0,2,2,,10,2018,1,048921,2,3932.3,7138,133,33
4,11,1,0,0,3,1,,10,2018,1,048923,2,3963.6,4963,117,49
4,12,0,0,0,1,1,,10,2018,1,048924,3,4154.7,6232,141,4
4,10,0,0,0,4,1,,10,2018,1,048925,3,4435.7,5421,130,25
4,10,,,,,,1,10,2018,1,048926,2,4023.2,0,137,2
4,11,0,0,0,2,1,,10,2018,1,048927,4,2267.6,2916,111,24
4,10,0,0,0,1,1,,10,2018,1,048928,2,4434.2,6651,107,109
4,12,0,0,0,2,1,,10,2018,1,048929,4,4654.1,7418,113,4
4,12,0,0,0,2,1,,10,2018,1,048930,4,3766.1,5286,151,51
4,11,0,0,0,1,1,,10,2018,5,048931,3,4039.2,8078,121,8
4,12,0,0,0,1,1,,10,2018,1,048932,1,3442,4130,105,48
4,11,1,0,0,2,1,,10,2018,1,048933,3,3848.1,5131,139,51
4,11,,,,,,4,10,2018,1,048934,2,4139,0,107,31
4,11,0,0,0,2,1,,10,2018,1,048935,2,4440.4,5338,137,27
4,11,,,,,,1,10,2018,1,048936,3,4039.2,0,121,8
4,10,0,0,0,1,1,,10,2018,1,048938,2,4065,4742,133,47
4,12,2,0,0,4,1,,10,2018,1,048939,3,4476.2,8281,115,20
4,10,,,,,,2,10,2018,1,048940,2,3845.4,0,107,75
4,12,0,0,0,4,1,,10,2018,1,048941,3,5056.4,8274,106,22
4,11,0,0,0,1,1,,10,2018,1,048942,2,3960.5,4357,118,31
4,11,0,0,0,5,1,,10,2018,1,048943,2,4023.2,8153,117,1
